,alias,categories,coordinates,display_phone,is_closed,location,name,price,rating,review_count,transactions,url,permanently closed,outdoor_seating,price_cat,delivery,restaurant_reservation,pickup,zip_code,latitude,longitude,total_restaurants_in_zip,Population Density 
1114,elizas-local-new-york-2,American (Casual),"{'latitude': 40.72929, 'longitude': -73.98965}",(212) 203-9931,True,"{'address1': '2 St Marks Pl', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10003', 'country': 'US', 'state': 'NY', 'display_address': ['2 St Marks Pl', 'New York, NY 10003']}",Eliza's Local,$$,4.5,78,[],https://www.yelp.com/biz/elizas-local-new-york-2?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,1,0,two,0,0,0,10003,40.72929,-73.98965,714.0,98998.8
1115,violet-new-york-3,Pizza,"{'latitude': 40.72473, 'longitude': -73.983667}",(646) 850-5900,True,"{'address1': '511 E 5th St', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10009', 'country': 'US', 'state': 'NY', 'display_address': ['511 E 5th St', 'New York, NY 10009']}",Violet,$$,4.0,70,[],https://www.yelp.com/biz/violet-new-york-3?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,1,0,two,0,0,0,10009,40.72473,-73.983667,319.0,100237.0
1116,saiguette-new-york,South Asian,"{'latitude': 40.79902, 'longitude': -73.96281}",(212) 866-6888,False,"{'address1': '935 Columbus Ave', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10025', 'country': 'US', 'state': 'NY', 'display_address': ['935 Columbus Ave', 'New York, NY 10025']}",Saiguette,$$,4.5,630,[],https://www.yelp.com/biz/saiguette-new-york?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,0,1,two,0,0,0,10025,40.79902,-73.96281,237.0,129548.9
1117,fan-fried-rice-bar-brooklyn-2,South Asian,"{'latitude': 40.69099, 'longitude': -73.95587}",(929) 290-2197,False,"{'address1': '525 Dekalb Ave', 'address2': None, 'address3': '', 'city': 'Brooklyn', 'zip_code': '11205', 'country': 'US', 'state': 'NY', 'display_address': ['525 Dekalb Ave', 'Brooklyn, NY 11205']}",Fan Fried Rice Bar,$,4.5,80,"['delivery', 'pickup']",https://www.yelp.com/biz/fan-fried-rice-bar-brooklyn-2?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,0,1,one,1,0,1,11205,40.69099,-73.95587,172.0,45618.8
1118,queens-room-astoria-3,Bars,"{'latitude': 40.7741316, 'longitude': -73.9082624}",(347) 987-3994,False,"{'address1': '3602 Ditmars Blvd', 'address2': '', 'address3': None, 'city': 'Astoria', 'zip_code': '11105', 'country': 'US', 'state': 'NY', 'display_address': ['3602 Ditmars Blvd', 'Astoria, NY 11105']}",Queen's Room,$$,4.5,143,"['delivery', 'pickup']",https://www.yelp.com/biz/queens-room-astoria-3?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,0,0,two,1,0,1,11105,40.7741316,-73.9082624,157.0,22559.5
1119,yara-new-york-2,Middle Eastern/Mediterranean,"{'latitude': 40.75646, 'longitude': -73.9662}",(646) 476-7592,False,"{'address1': '319 E 53rd St', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10022', 'country': 'US', 'state': 'NY', 'display_address': ['319 E 53rd St', 'New York, NY 10022']}",Yara,,4.5,122,"['restaurant_reservation', 'delivery', 'pickup']",https://www.yelp.com/biz/yara-new-york-2?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,0,1,missing,1,1,1,10022,40.75646,-73.9662,469.0,68058.9
1120,union-street-cafe-brooklyn,American (Casual),"{'latitude': 40.67817, 'longitude': -73.9853}",(718) 797-1117,False,"{'address1': '568 Union St', 'address2': 'Ste A', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11215', 'country': 'US', 'state': 'NY', 'display_address': ['568 Union St', 'Ste A', 'Brooklyn, NY 11215']}",Union Street Cafe,$$,4.0,18,[],https://www.yelp.com/biz/union-street-cafe-brooklyn?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,0,0,two,0,0,0,11215,40.67817,-73.9853,353.0,31902.9
1121,blvd-93-nyc-rego-park-3,Bars,"{'latitude': 40.7326858, 'longitude': -73.8664977}",(347) 242-3214,False,"{'address1': '61-18 93rd St', 'address2': None, 'address3': '', 'city': 'Rego Park', 'zip_code': '11374', 'country': 'US', 'state': 'NY', 'display_address': ['61-18 93rd St', 'Rego Park, NY 11374']}",BLVD 93 NYC,,4.5,43,"['restaurant_reservation', 'pickup', 'delivery']",https://www.yelp.com/biz/blvd-93-nyc-rego-park-3?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,0,1,missing,1,1,1,11374,40.7326858,-73.8664977,92.0,44728.9
1122,berimbau-brazilian-kitchen-new-york-2,Latin American,"{'latitude': 40.73007, 'longitude': -74.00366}",(212) 401-0021,False,"{'address1': '43 Carmine St', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10014', 'country': 'US', 'state': 'NY', 'display_address': ['43 Carmine St', 'New York, NY 10014']}",Berimbau Brazilian Kitchen,,5.0,23,"['delivery', 'pickup']",https://www.yelp.com/biz/berimbau-brazilian-kitchen-new-york-2?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,0,1,missing,1,0,1,10014,40.73007,-74.00366,440.0,55901.7
1123,tanner-smiths-new-york-2,American (New),"{'latitude': 40.76442, 'longitude': -73.98169}",(646) 590-2034,False,"{'address1': '204 W 55th St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10019', 'country': 'US', 'state': 'NY', 'display_address': ['204 W 55th St', 'New York, NY 10019']}",Tanner Smiths,$$,4.5,1758,"['delivery', 'pickup']",https://www.yelp.com/biz/tanner-smiths-new-york-2?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,0,1,two,1,0,1,10019,40.76442,-73.98169,720.0,56986.1
1124,park-side-restaurant-corona-2,European,"{'latitude': 40.743843, 'longitude': -73.856118}",(718) 271-9871,False,"{'address1': '107-01 Corona Ave', 'address2': '', 'address3': '', 'city': 'Corona', 'zip_code': '11368', 'country': 'US', 'state': 'NY', 'display_address': ['107-01 Corona Ave', 'Corona, NY 11368']}",Park Side Restaurant,$$$,4.0,735,[],https://www.yelp.com/biz/park-side-restaurant-corona-2?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,0,1,three,0,0,0,11368,40.743843,-73.856118,268.0,41367.1
1125,hold-fast-kitchen-and-spirits-new-york,European,"{'latitude': 40.76064, 'longitude': -73.99023}",(917) 261-6691,False,"{'address1': '364 W 46th St', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10036', 'country': 'US', 'state': 'NY', 'display_address': ['364 W 46th St', 'New York, NY 10036']}",Hold Fast Kitchen and Spirits,$$,5.0,354,[],https://www.yelp.com/biz/hold-fast-kitchen-and-spirits-new-york?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,0,0,two,0,0,0,10036,40.76064,-73.99023,672.0,54427.5
1126,181-cabrini-new-york,Breakfast & Brunch,"{'latitude': 40.851159, 'longitude': -73.940156}",(212) 923-2233,False,"{'address1': '854 W 181st St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10033', 'country': 'US', 'state': 'NY', 'display_address': ['854 W 181st St', 'New York, NY 10033']}",181 Cabrini,$$,3.5,237,"['delivery', 'pickup']",https://www.yelp.com/biz/181-cabrini-new-york?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,0,0,two,1,0,1,10033,40.851159,-73.940156,131.0,100108.6
1127,bel-aire-diner-astoria,American (Casual),"{'latitude': 40.765333, 'longitude': -73.9312801}",(718) 721-3160,False,"{'address1': '31-91 21st St', 'address2': None, 'address3': '', 'city': 'Astoria', 'zip_code': '11106', 'country': 'US', 'state': 'NY', 'display_address': ['31-91 21st St', 'Astoria, NY 11106']}",Bel Aire Diner,$$,3.0,530,"['pickup', 'delivery']",https://www.yelp.com/biz/bel-aire-diner-astoria?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,0,0,two,1,0,1,11106,40.765333,-73.9312801,179.0,44344.0
1128,trattoria-trecolori-new-york,European,"{'latitude': 40.75998, 'longitude': -73.98671}",(212) 997-4540,False,"{'address1': '254 West 47th St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10036', 'country': 'US', 'state': 'NY', 'display_address': ['254 West 47th St', 'New York, NY 10036']}",Trattoria Trecolori,$$,4.0,2350,"['pickup', 'delivery']",https://www.yelp.com/biz/trattoria-trecolori-new-york?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,0,1,two,1,0,1,10036,40.75998,-73.98671,672.0,54427.5
1129,wattli-bar-and-kitchen-brooklyn,Bars,"{'latitude': 40.635821, 'longitude': -73.963139}",(347) 413-9790,False,"{'address1': '1505 Newkirk Ave', 'address2': None, 'address3': '', 'city': 'Brooklyn', 'zip_code': '11226', 'country': 'US', 'state': 'NY', 'display_address': ['1505 Newkirk Ave', 'Brooklyn, NY 11226']}",Wattli Bar & Kitchen,,4.5,26,"['pickup', 'delivery']",https://www.yelp.com/biz/wattli-bar-and-kitchen-brooklyn?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,0,0,missing,1,0,1,11226,40.635821,-73.963139,232.0,76237.1
1130,mama-fox-brooklyn,Bars,"{'latitude': 40.6832286325504, 'longitude': -73.9319809048272}",(347) 663-4535,False,"{'address1': '327 Stuyvesant Ave', 'address2': '', 'address3': None, 'city': 'Brooklyn', 'zip_code': '11233', 'country': 'US', 'state': 'NY', 'display_address': ['327 Stuyvesant Ave', 'Brooklyn, NY 11233']}",Mama Fox,$$,4.0,100,"['delivery', 'pickup']",https://www.yelp.com/biz/mama-fox-brooklyn?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,0,1,two,1,0,1,11233,40.6832286325504,-73.9319809048272,89.0,51663.6
1131,lezzet-mediterranean-turkish-restaurant-new-york,Middle Eastern/Mediterranean,"{'latitude': 40.763478, 'longitude': -73.967816}",(212) 729-1515,False,"{'address1': '132 East 61st St', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10065', 'country': 'US', 'state': 'NY', 'display_address': ['132 East 61st St', 'New York, NY 10065']}",Lezzet Mediterranean Turkish Restaurant,,4.5,36,"['delivery', 'pickup']",https://www.yelp.com/biz/lezzet-mediterranean-turkish-restaurant-new-york?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,0,1,missing,1,0,1,10065,40.763478,-73.967816,182.0,82215.9
1132,java-indonesian-restaurant-brooklyn,South Asian,"{'latitude': 40.662645, 'longitude': -73.9847769}",(718) 832-4583,False,"{'address1': '455 7th Ave', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11215', 'country': 'US', 'state': 'NY', 'display_address': ['455 7th Ave', 'Brooklyn, NY 11215']}",Java Indonesian Restaurant,$$,4.0,208,"['delivery', 'pickup']",https://www.yelp.com/biz/java-indonesian-restaurant-brooklyn?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,0,1,two,1,0,1,11215,40.662645,-73.9847769,353.0,31902.9
1133,evil-olive-pizza-bar-brooklyn,Pizza,"{'latitude': 40.706295, 'longitude': -73.9501648}",(718) 387-0707,True,"{'address1': '198 Union Ave', 'address2': None, 'address3': '', 'city': 'Brooklyn', 'zip_code': '11211', 'country': 'US', 'state': 'NY', 'display_address': ['198 Union Ave', 'Brooklyn, NY 11211']}",Evil Olive Pizza Bar,$,4.0,148,"['pickup', 'delivery']",https://www.yelp.com/biz/evil-olive-pizza-bar-brooklyn?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,1,0,one,1,0,1,11211,40.706295,-73.9501648,401.0,39908.0
1134,cebu-bar-and-bistro-brooklyn-2,American (Casual),"{'latitude': 40.62186, 'longitude': -74.031383}",(718) 492-5095,False,"{'address1': '8801 3rd Ave', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11209', 'country': 'US', 'state': 'NY', 'display_address': ['8801 3rd Ave', 'Brooklyn, NY 11209']}",Cebu Bar & Bistro,$$,4.0,718,"['delivery', 'pickup']",https://www.yelp.com/biz/cebu-bar-and-bistro-brooklyn-2?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,0,0,two,1,0,1,11209,40.62186,-74.031383,278.0,33569.8
1135,la-casa-del-mofongo-new-york-2,Latin American,"{'latitude': 40.850456, 'longitude': -73.933403}",(212) 740-1200,False,"{'address1': '1447 St Nicholas Ave', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10033', 'country': 'US', 'state': 'NY', 'display_address': ['1447 St Nicholas Ave', 'New York, NY 10033']}",La Casa Del Mofongo,$$,3.0,432,[],https://www.yelp.com/biz/la-casa-del-mofongo-new-york-2?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,0,0,two,0,0,0,10033,40.850456,-73.933403,131.0,100108.6
1136,novelty-eats-bronx,American (New),"{'latitude': 40.84673, 'longitude': -73.83229}",(718) 684-6180,False,"{'address1': '1765 Crosby Ave', 'address2': None, 'address3': '', 'city': 'Bronx', 'zip_code': '10461', 'country': 'US', 'state': 'NY', 'display_address': ['1765 Crosby Ave', 'Bronx, NY 10461']}",Novelty Eats,$$,4.0,79,['delivery'],https://www.yelp.com/biz/novelty-eats-bronx?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,0,0,two,1,0,0,10461,40.84673,-73.83229,160.0,21850.8
1137,beyoglu-new-york,Middle Eastern/Mediterranean,"{'latitude': 40.7754199, 'longitude': -73.9562399}",(212) 650-0850,True,"{'address1': '1431 3rd Ave', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10028', 'country': 'US', 'state': 'NY', 'display_address': ['1431 3rd Ave', 'New York, NY 10028']}",Beyoglu,$$,4.0,1140,[],https://www.yelp.com/biz/beyoglu-new-york?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,1,0,two,0,0,0,10028,40.7754199,-73.9562399,208.0,146955.3
1138,tradisyon-new-york-2,American (Casual),"{'latitude': 40.76491, 'longitude': -73.987537}",(646) 866-6900,False,"{'address1': '790 9th Ave', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10019', 'country': 'US', 'state': 'NY', 'display_address': ['790 9th Ave', 'New York, NY 10019']}",Tradisyon,,4.5,74,"['pickup', 'delivery']",https://www.yelp.com/biz/tradisyon-new-york-2?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,0,1,missing,1,0,1,10019,40.76491,-73.987537,720.0,56986.1
1139,bogota-latin-bistro-brooklyn,Latin American,"{'latitude': 40.678165, 'longitude': -73.978976}",(718) 230-3805,False,"{'address1': '141 5th Ave', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11217', 'country': 'US', 'state': 'NY', 'display_address': ['141 5th Ave', 'Brooklyn, NY 11217']}",Bogota Latin Bistro,$$,4.0,2240,"['restaurant_reservation', 'delivery', 'pickup']",https://www.yelp.com/biz/bogota-latin-bistro-brooklyn?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,0,1,two,1,1,1,11217,40.678165,-73.978976,295.0,51150.5
1140,cafe-atelier-new-york,Cafes,"{'latitude': 40.71957, 'longitude': -74.00836}",(646) 398-7807,False,"{'address1': '112 Hudson St', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10013', 'country': 'US', 'state': 'NY', 'display_address': ['112 Hudson St', 'New York, NY 10013']}",Cafe Atelier,,4.5,25,[],https://www.yelp.com/biz/cafe-atelier-new-york?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,0,1,missing,0,0,0,10013,40.71957,-74.00836,537.0,48772.7
1141,safari-restaurant-nyc-new-york,African,"{'latitude': 40.80381, 'longitude': -73.9535}",(646) 964-4252,False,"{'address1': '219 W 116th St', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10026', 'country': 'US', 'state': 'NY', 'display_address': ['219 W 116th St', 'New York, NY 10026']}",Safari Restaurant NYC,$$,4.5,196,"['delivery', 'pickup']",https://www.yelp.com/biz/safari-restaurant-nyc-new-york?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,0,0,two,1,0,1,10026,40.80381,-73.9535,67.0,115461.7
1142,adelinas-brooklyn,Pizza,"{'latitude': 40.7305, 'longitude': -73.95339}",(347) 763-0152,True,"{'address1': '159 Greenpoint Ave', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11222', 'country': 'US', 'state': 'NY', 'display_address': ['159 Greenpoint Ave', 'Brooklyn, NY 11222']}",Adelina's,$$,4.0,183,"['delivery', 'pickup']",https://www.yelp.com/biz/adelinas-brooklyn?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,1,0,two,1,0,1,11222,40.7305,-73.95339,227.0,21534.9
1143,camperdown-elm-brooklyn,American (New),"{'latitude': 40.663159, 'longitude': -73.984504}",(347) 294-4786,True,"{'address1': '441 7th Ave', 'address2': None, 'address3': '', 'city': 'Brooklyn', 'zip_code': '11215', 'country': 'US', 'state': 'NY', 'display_address': ['441 7th Ave', 'Brooklyn, NY 11215']}",Camperdown Elm,$$$,4.5,113,[],https://www.yelp.com/biz/camperdown-elm-brooklyn?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,1,0,three,0,0,0,11215,40.663159,-73.984504,353.0,31902.9
1144,el-jeffe-brooklyn,Mexican,"{'latitude': 40.6801601, 'longitude': -73.9419752}",(347) 365-8919,False,"{'address1': '1483 Fulton St', 'address2': '', 'address3': None, 'city': 'Brooklyn', 'zip_code': '11216', 'country': 'US', 'state': 'NY', 'display_address': ['1483 Fulton St', 'Brooklyn, NY 11216']}",El Jeffe,$$,4.5,258,"['delivery', 'pickup']",https://www.yelp.com/biz/el-jeffe-brooklyn?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,0,0,two,1,0,1,11216,40.6801601,-73.9419752,212.0,58197.9
1145,karam-restaurant-brooklyn-2,Middle Eastern/Mediterranean,"{'latitude': 40.62297, 'longitude': -74.02807}",(718) 745-5227,False,"{'address1': '8519 4th Ave', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11209', 'country': 'US', 'state': 'NY', 'display_address': ['8519 4th Ave', 'Brooklyn, NY 11209']}",Karam Restaurant,$,4.0,339,"['pickup', 'delivery']",https://www.yelp.com/biz/karam-restaurant-brooklyn-2?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,0,1,one,1,0,1,11209,40.62297,-74.02807,278.0,33569.8
1146,pearls-brooklyn,Bars,"{'latitude': 40.7180814, 'longitude': -73.956634}",,True,"{'address1': '178 N 8th St', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11211', 'country': 'US', 'state': 'NY', 'display_address': ['178 N 8th St', 'Brooklyn, NY 11211']}",Pearl's,$$,4.0,530,"['pickup', 'delivery']",https://www.yelp.com/biz/pearls-brooklyn?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,1,0,two,1,0,1,11211,40.7180814,-73.956634,401.0,39908.0
1147,sumela-to-go-brooklyn-3,Middle Eastern/Mediterranean,"{'latitude': 40.68929, 'longitude': -73.99242}",(718) 855-5050,True,"{'address1': '145 Court St', 'address2': None, 'address3': '', 'city': 'Brooklyn', 'zip_code': '11201', 'country': 'US', 'state': 'NY', 'display_address': ['145 Court St', 'Brooklyn, NY 11201']}",Sumela To Go,$,4.0,26,"['pickup', 'delivery']",https://www.yelp.com/biz/sumela-to-go-brooklyn-3?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,1,0,one,1,0,1,11201,40.68929,-73.99242,467.0,39596.1
1148,cafe-madeline-brooklyn,Cafes,"{'latitude': 40.6419312, 'longitude': -73.9633539}",(718) 941-4020,False,"{'address1': '1603 Cortelyou Rd', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11226', 'country': 'US', 'state': 'NY', 'display_address': ['1603 Cortelyou Rd', 'Brooklyn, NY 11226']}",Cafe Madeline,$$,4.0,531,"['pickup', 'delivery']",https://www.yelp.com/biz/cafe-madeline-brooklyn?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,0,0,two,1,0,1,11226,40.6419312,-73.9633539,232.0,76237.1
